"52.29.177.64","1593366219.728","POST /update-blog-stats HTTP/1.1","200","0","https://lbrito1.github.io/blog/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/61.0.3163.100 Chrome/61.0.3163.100 Safari/537.36 PingdomPageSpeed/1.0 (pingbot/2.0; +http://www.pingdom.com/)","0.091"
"52.29.177.64","1593366219.728","POST /update-blog-stats HTTP/1.1","200","0","https://lbrito1.github.io/blog/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/61.0.3163.100 Chrome/61.0.3163.100 Safari/537.36 PingdomPageSpeed/1.0 (pingbot/2.0; +http://www.pingdom.com/)","0.091"
"53.29.177.64","1593366219.728","POST /update-blog-stats HTTP/1.1","200","0","https://lbrito1.github.io/blog/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/61.0.3163.100 Chrome/61.0.3163.100 Safari/537.36 PingdomPageSpeed/1.0 (pingbot/2.0; +http://www.pingdom.com/)","0.091"
"127.0.0.1","1593368646.025","GET /assets/blazer/application.self-2831b278fd32dadcdc7fd09611ed4e116a5e485c000848a634b015b69ef049e3.css?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.015"
"127.0.0.1","1593368646.026","GET /assets/blazer/bootstrap.self-da50506066bdb6cedbe54070b8017b903bae03cf29844440f093c60e3e7ec474.css?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.017"
"127.0.0.1","1593368646.028","GET /assets/blazer/stupidtable.self-e7b47c782ecb04f4cbca0cda2eee474b05d48070d35844288fc750ca37248f39.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.006"
"127.0.0.1","1593368646.030","GET /assets/blazer/selectize.self-89bb259712ae6f2d043ed9c7ac47a4b50ff88611b6c8e1ed8effef2ccd75d21e.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368646.032","GET /assets/blazer/highlight.min.self-ad84accab3e1780401c7c870643e043ac6484cd5b638668a527af69401da99ac.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368646.036","GET /assets/blazer/moment.self-76ed5f26170ae03324e5b7c44266e3ee36e754e77d581a2314ceceb9768c7ddf.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.006"
"127.0.0.1","1593368646.037","GET /assets/blazer/jquery.stickytableheaders.self-5b06003e7ba2321ed563832420d4897cda992dd3e23ad59ed5a49626899a4a5c.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368646.041","GET /assets/blazer/jquery.self-5af507e253c37e9c9dcf65064fc3f93795e6e28012780579975a4d709f4074ad.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.031"
"127.0.0.1","1593368646.042","GET /assets/blazer/jquery-ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.022"
"127.0.0.1","1593368646.044","GET /assets/blazer/stupidtable-custom-settings.self-d474d3073a5c30de6172c60740ad5fe196800159d167bbdd14c0b40699bb2bb6.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.020"
"127.0.0.1","1593368646.046","GET /assets/blazer/moment-timezone-with-data.self-e07adaff28c0d26b83620f8ada97a16a5c386f4a06c68bba6d004ea3d1792da3.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.049","GET /assets/blazer/daterangepicker.self-479d1cfd1504b872b6a46aa0478d6db8fbfdbe8ae0fcd381fdf776b241ca1b24.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.013"
"127.0.0.1","1593368646.054","GET /assets/blazer/Chart.self-452d6b6467c857273527c60e2f3389d823cc922268b5743cbb165d8703d63aff.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.016"
"127.0.0.1","1593368646.054","GET /assets/blazer/chartkick.self-56f8aaa39070445cc64490c1a2ed131d02556648c455bbeb1fd33c621e84f016.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.013"
"127.0.0.1","1593368646.056","GET /assets/blazer/ace/ace.self-e3e382eb47a5b97a18a8b7b37d331d8cc81670c2daf8cc36d90d5d5fe9b951e0.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.058","GET /assets/blazer/ace/ext-language_tools.self-3338311401b0269501dd0e0be990eca15cf88f23990337a7851b5153a05e8e2e.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.060","GET /assets/blazer/ace/theme-twilight.self-34a5ef7fddc7b73d3d49f9076cec0a60edb73806be8a8da66734f15e906ae1eb.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.062","GET /assets/blazer/ace/snippets/text.self-0a720f1207002ac433ff7767c84b374ee70d78702f4da0a3e5e15e561080ceaf.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.008"
"127.0.0.1","1593368646.065","GET /assets/blazer/ace/snippets/sql.self-f08920578af332da35c020952fb9f9dac436369636399aa9d47cf65cc6af0f24.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.011"
"127.0.0.1","1593368646.066","GET /assets/blazer/ace/mode-sql.self-9a9ce0d9b1467a38dc273a05ec0b8959639cb0d8637dbcf331d92c8c185bec54.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.017"
"127.0.0.1","1593368646.070","GET /assets/blazer/Sortable.self-021f97a61e4a698dda5bd571713e4e4f291cb7289a8c62d90b60b545399a9a1f.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368646.071","GET /assets/blazer/ace.self-d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.015"
"127.0.0.1","1593368646.073","GET /assets/blazer/bootstrap.self-b38817c3e3a3049abb1fc08dd6ae448b23330f8453226efdb074710209474f75.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.013"
"127.0.0.1","1593368646.076","GET /assets/blazer/vue.self-f886d1e9e8861e49af87a21d19b7ae5cb98e7c3c39eee78431bd5edc87e05420.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.077","GET /assets/blazer/routes.self-1b267b8d312d310ea0b35f94f74388afdd6745521e72c1fece7afde3a9115f7b.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368646.080","GET /assets/blazer/queries.self-87cb580ad54f31f701cf36d8bdbdbf2894dd341445848caa7c92a8d75b697273.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368646.081","GET /assets/blazer/fuzzysearch.self-6139d0c6752ece8348817301a6ac362f67c0d346744bd97491bdec51905e49cd.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.010"
"127.0.0.1","1593368646.083","GET /assets/blazer/application.self-3b7e2742ae459687a373acba0a61b0f2382472d608e65cec099e742cb362af73.js?body=1 HTTP/1.1","304","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368647.691","GET / HTTP/1.1","200","123213","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.007"
"127.0.0.1","1593368647.748","GET /favicon.ico HTTP/1.1","499","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368813.822","GET / HTTP/1.1","200","123213","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.141"
"127.0.0.1","1593368813.862","GET /favicon.ico HTTP/1.1","499","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368814.635","GET / HTTP/1.1","304","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368815.049","GET / HTTP/1.1","200","123213","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368815.079","GET /favicon.ico HTTP/1.1","499","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368817.243","GET / HTTP/1.1","304","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368819.518","GET / HTTP/1.1","304","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.017"
"127.0.0.1","1593368823.530","GET /blazer HTTP/1.1","200","8903","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.256"
"127.0.0.1","1593368823.583","GET /assets/blazer/bootstrap.self-da50506066bdb6cedbe54070b8017b903bae03cf29844440f093c60e3e7ec474.css?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.584","GET /assets/blazer/jquery-ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.584","GET /assets/blazer/stupidtable.self-e7b47c782ecb04f4cbca0cda2eee474b05d48070d35844288fc750ca37248f39.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.584","GET /assets/blazer/stupidtable-custom-settings.self-d474d3073a5c30de6172c60740ad5fe196800159d167bbdd14c0b40699bb2bb6.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.585","GET /assets/blazer/ace/ext-language_tools.self-3338311401b0269501dd0e0be990eca15cf88f23990337a7851b5153a05e8e2e.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.585","GET /assets/blazer/ace/theme-twilight.self-34a5ef7fddc7b73d3d49f9076cec0a60edb73806be8a8da66734f15e906ae1eb.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.585","GET /assets/blazer/ace/mode-sql.self-9a9ce0d9b1467a38dc273a05ec0b8959639cb0d8637dbcf331d92c8c185bec54.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368823.589","GET /assets/blazer/ace/snippets/text.self-0a720f1207002ac433ff7767c84b374ee70d78702f4da0a3e5e15e561080ceaf.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368823.594","GET /assets/blazer/ace/snippets/sql.self-f08920578af332da35c020952fb9f9dac436369636399aa9d47cf65cc6af0f24.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.009"
"127.0.0.1","1593368823.595","GET /assets/blazer/ace.self-d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.010"
"127.0.0.1","1593368823.598","GET /assets/blazer/Sortable.self-021f97a61e4a698dda5bd571713e4e4f291cb7289a8c62d90b60b545399a9a1f.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368823.598","GET /assets/blazer/bootstrap.self-b38817c3e3a3049abb1fc08dd6ae448b23330f8453226efdb074710209474f75.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"127.0.0.1","1593368823.598","GET /assets/blazer/routes.self-1b267b8d312d310ea0b35f94f74388afdd6745521e72c1fece7afde3a9115f7b.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.008"
"127.0.0.1","1593368823.599","GET /assets/blazer/queries.self-87cb580ad54f31f701cf36d8bdbdbf2894dd341445848caa7c92a8d75b697273.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.005"
"127.0.0.1","1593368823.599","GET /assets/blazer/fuzzysearch.self-6139d0c6752ece8348817301a6ac362f67c0d346744bd97491bdec51905e49cd.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.014"
"127.0.0.1","1593368823.599","GET /assets/blazer/application.self-3b7e2742ae459687a373acba0a61b0f2382472d608e65cec099e742cb362af73.js?body=1 HTTP/1.1","499","0","http://localhost:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.004"
"127.0.0.1","1593368829.858","GET /blazer HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368829.883","GET /favicon.ico HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368833.399","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368846.076","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368853.739","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368854.251","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368863.329","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368863.825","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368864.204","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368864.414","GET / HTTP/1.1","404","178","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"127.0.0.1","1593368884.098","GET / HTTP/1.1","200","123213","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.151"
"192.168.0.22","1593370730.947","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.197"
"192.168.0.22","1593370731.001","GET /favicon.ico HTTP/1.1","499","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593370789.952","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593370804.473","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593370815.225","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593370818.329","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.032"
"192.168.0.22","1593370818.432","GET /favicon.ico HTTP/1.1","404","1722","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.011"
"45.236.243.194","1593370822.018","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7","0.000"
"192.168.0.22","1593370844.756","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.034"
"42.115.62.234","1593370861.025","GET /admin/login.asp HTTP/1.1","400","157","-","-","0.333"
"192.168.0.22","1593370969.949","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.195"
"192.168.0.22","1593370969.977","GET /favicon.ico HTTP/1.1","499","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593371019.213","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593371025.079","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.033"
"192.168.0.22","1593371025.175","GET /favicon.ico HTTP/1.1","404","1722","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"14.98.92.146","1593371113.557","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36","0.000"
"192.168.0.22","1593371428.581","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.183"
"192.168.0.22","1593371428.668","GET /favicon.ico HTTP/1.1","404","1722","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.011"
"192.168.0.22","1593371444.720","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.035"
"192.168.0.22","1593371505.569","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.365"
"192.168.0.22","1593371511.094","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.059"
"192.168.0.22","1593372092.873","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593372189.952","GET / HTTP/1.1","204","0","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.000"
"192.168.0.22","1593372194.527","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","1.813"
"192.168.0.22","1593372194.641","GET /favicon.ico HTTP/1.1","404","1722","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"192.168.0.22","1593372221.064","GET /blazer HTTP/1.1","500","1635","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.080"
"192.168.0.22","1593372221.132","GET /favicon.ico HTTP/1.1","404","1722","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.012"
"192.168.0.22","1593372406.526","GET /blazer HTTP/1.1","200","8758","-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","9.825"
"192.168.0.22","1593372406.796","GET /assets/blazer/github.self-7f2e604eb11d7641e3e301ba9c1a5588ebcd777e2ea4a8e2e99c479ad218853b.css?body=1 HTTP/1.1","200","1668","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.148"
"192.168.0.22","1593372406.838","GET /assets/blazer/application.self-2831b278fd32dadcdc7fd09611ed4e116a5e485c000848a634b015b69ef049e3.css?body=1 HTTP/1.1","200","2765","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.189"
"192.168.0.22","1593372406.883","GET /assets/blazer/jquery-ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1 HTTP/1.1","200","21600","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.084"
"192.168.0.22","1593372406.956","GET /assets/blazer/selectize.self-207d4c98bc44ebbc6266eceef0d51350d65737cb587e9cacb82cccbc682df5f9.css?body=1 HTTP/1.1","200","11883","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.307"
"192.168.0.22","1593372406.960","GET /assets/blazer/bootstrap.self-da50506066bdb6cedbe54070b8017b903bae03cf29844440f093c60e3e7ec474.css?body=1 HTTP/1.1","200","146395","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.316"
"192.168.0.22","1593372406.993","GET /assets/blazer/daterangepicker.self-9e4450a60b4d6d5b4a8304ade07576767dc3f64f7653b0f95bce43bf11d854b2.css?body=1 HTTP/1.1","200","8163","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.341"
"192.168.0.22","1593372407.026","GET /assets/blazer/stupidtable-custom-settings.self-d474d3073a5c30de6172c60740ad5fe196800159d167bbdd14c0b40699bb2bb6.js?body=1 HTTP/1.1","200","406","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.132"
"192.168.0.22","1593372407.032","GET /assets/blazer/stupidtable.self-e7b47c782ecb04f4cbca0cda2eee474b05d48070d35844288fc750ca37248f39.js?body=1 HTTP/1.1","200","9449","http://192.168.0.23:8080/blazer","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0","0.191"
